OBJECTID,track,ypx_br,br_power_raw,surf_power_raw,ypx_surf,lat,lon,surf_elevation,region,lrz,fog,segment_id
18669,38082,1538,0.00254359,0.0379681,1514,-77.4186,247.7707,1559.0,AS,yes,no,347.0
18670,38082,1538,0.00189066,0.0466953,1514,-77.4259,247.7623,1560.418335,AS,yes,no,347.0
18671,38082,1539,0.00204129,0.0673846,1514,-77.4331,247.754,1562.2146,AS,yes,no,347.0
18672,38082,1539,0.00199914,0.0374566,1514,-77.4404,247.7456,1564.153809,AS,yes,no,347.0
18673,38082,1537,0.00193591,0.0249496,1513,-77.4489,247.7359,1565.74585,AS,yes,no,347.0
18674,38082,1538,0.00201825,0.0259304,1513,-77.4561,247.7276,1567.038696,AS,yes,no,347.0
18675,38082,1537,0.00114544,0.0196431,1512,-77.4634,247.7192,1569.80542,AS,yes,no,347.0
18676,38082,1534,0.00110306,0.0174028,1512,-77.4707,247.7109,1572.177124,AS,yes,no,347.0
18677,38082,1536,0.000403543,0.020496,1512,-77.4792,247.7012,1574.272827,AS,yes,no,347.0
18678,38082,1537,0.00197827,0.0276467,1512,-77.4864,247.6928,1575.0,AS,yes,no,347.0
18679,38082,1535,0.0031969,0.0280877,1512,-77.4937,247.6845,1575.574585,AS,yes,no,347.0
18680,38082,1535,0.00181393,0.0308485,1512,-77.501,247.6762,1576.0,AS,yes,no,347.0
18681,38082,1536,0.00176728,0.0335644,1512,-77.5094,247.6664,1576.94458,AS,yes,no,347.0
18682,38082,1533,0.000851293,0.031404,1512,-77.5167,247.6581,1577.0,AS,yes,no,347.0
18683,38082,1534,0.00107495,0.0310196,1511,-77.524,247.6498,1577.368774,AS,yes,no,347.0
18684,38082,1535,0.00107782,0.0324226,1512,-77.5325,247.64,1578.14978,AS,yes,no,347.0
18685,38082,1536,0.00100832,0.0321598,1512,-77.5397,247.6317,1578.210327,AS,yes,no,347.0
18686,38082,1535,0.000514182,0.0380835,1512,-77.547,247.6234,1578.395264,AS,yes,no,347.0
18687,38082,1537,0.00082853,0.0358811,1512,-77.5543,247.615,1578.763306,AS,yes,no,347.0
18688,38082,1538,0.000792092,0.0345947,1512,-77.5627,247.6053,1578.0,AS,yes,no,347.0
18689,38082,1539,0.000603144,0.0272572,1512,-77.57,247.597,1577.753662,AS,yes,no,347.0
18690,38082,1541,0.000361247,0.0388642,1512,-77.5773,247.5886,1577.0,AS,yes,no,347.0
18691,38082,1539,0.00212076,0.0464393,1512,-77.5846,247.5803,1577.0,AS,yes,no,347.0
18692,38082,1537,0.0034519,0.0405948,1512,-77.593,247.5706,1576.846558,AS,yes,no,347.0
18693,38082,1539,0.000781523,0.0330367,1512,-77.6003,247.5622,1576.124634,AS,yes,no,347.0
18694,38082,1540,0.00135795,0.0469075,1512,-77.6076,247.5539,1577.0,AS,yes,no,347.0
18695,38082,1540,0.000606741,0.0606115,1512,-77.6148,247.5455,1577.359131,AS,yes,no,347.0
18696,38082,1541,0.000721809,0.0520402,1511,-77.6233,247.5358,1578.068604,AS,yes,no,347.0
18697,38082,1542,0.000886256,0.0454322,1511,-77.6306,247.5275,1579.00293,AS,yes,no,347.0
18698,38082,1544,0.000589491,0.0437755,1511,-77.6379,247.5191,1579.937256,AS,yes,no,347.0
18699,38082,1541,0.000793286,0.0488828,1511,-77.6451,247.5108,1580.858887,AS,yes,no,347.0
18700,38082,1543,0.00105159,0.0419443,1511,-77.6536,247.5011,1581.0,AS,yes,no,347.0
18701,38082,1540,0.00116273,0.0459082,1511,-77.6609,247.4927,1581.881226,AS,yes,no,347.0
18702,38082,1538,0.00117095,0.055264,1510,-77.6681,247.4844,1583.642456,AS,yes,no,347.0
18703,38082,1537,0.000797252,0.053004,1510,-77.6766,247.4747,1584.890747,AS,yes,no,347.0
18704,38082,1538,0.00101365,0.0430244,1510,-77.6839,247.4663,1585.825195,AS,yes,no,347.0
18705,38082,1540,0.000612677,0.0372034,1510,-77.6912,247.458,1586.759521,AS,yes,no,347.0
18706,38082,1538,0.00114279,0.0274176,1509,-77.6984,247.4497,1588.362305,AS,yes,no,347.0
18707,38082,1537,0.0012063,0.0288143,1509,-77.7069,247.4399,1590.538208,AS,yes,no,347.0
18708,38082,1539,0.000717941,0.0305441,1509,-77.7142,247.4316,1591.742188,AS,yes,no,347.0
18709,38082,1541,0.000735153,0.0321663,1509,-77.7214,247.4233,1593.250122,AS,yes,no,347.0
18710,38082,1538,0.000885235,0.0307003,1508,-77.7287,247.4149,1594.523071,AS,yes,no,347.0
18711,38082,1538,0.00204993,0.0310791,1508,-77.7372,247.4052,1596.294922,AS,yes,no,347.0
18712,38082,1539,0.00209979,0.0435659,1508,-77.7445,247.3969,1597.581787,AS,yes,no,347.0
18713,38082,1540,0.00114654,0.073931,1508,-77.7517,247.3885,1598.503418,AS,yes,no,347.0
18714,38082,1539,0.00357011,0.0978779,1508,-77.759,247.3802,1599.437744,AS,yes,no,347.0
18715,38082,1538,0.00351683,0.083471,1508,-77.7675,247.3705,1600.928345,AS,yes,no,347.0
18716,38082,1540,0.00099109,0.0610379,1507,-77.7747,247.3621,1602.447388,AS,yes,no,347.0
18717,38082,1542,0.000631358,0.0413516,1507,-77.782,247.3538,1603.763428,AS,yes,no,347.0
18718,38082,1541,0.00190606,0.0303728,1507,-77.7893,247.3454,1605.632202,AS,yes,no,347.0
18719,38082,1542,0.00681952,0.021789,1506,-77.7978,247.3357,1606.808105,AS,yes,no,347.0
18720,38082,1543,0.00121169,0.0228488,1507,-77.805,247.3274,1608.325684,AS,yes,no,347.0
18721,38082,1542,0.00090857,0.0241606,1507,-77.8123,247.319,1608.833008,AS,yes,no,347.0
18722,38082,1543,0.00165512,0.0364296,1507,-77.8196,247.3107,1608.611206,AS,yes,no,347.0
18723,38082,1544,0.0016603,0.0351718,1507,-77.828,247.301,1607.213623,AS,yes,no,347.0
18724,38082,1542,0.00085572,0.023,1507,-77.8353,247.2926,1606.328735,AS,yes,no,347.0
18725,38082,1544,0.00343204,0.015793,1507,-77.8426,247.2843,1604.695557,AS,yes,no,347.0
18726,38082,1542,0.00153963,0.0407685,1508,-77.8511,247.2746,1603.782837,AS,yes,no,347.0
18727,38082,1543,0.000563776,0.0334818,1508,-77.8583,247.266,1603.979126,AS,yes,no,347.0
18728,38082,1544,0.000830946,0.0244129,1508,-77.8656,247.257,1603.128784,AS,yes,no,347.0
18729,38082,1543,0.0028746,0.035141,1508,-77.8728,247.248,1602.441528,AS,yes,no,347.0
18730,38082,1543,0.00221719,0.0337861,1508,-77.8813,247.2374,1601.981812,AS,yes,no,347.0
18731,38082,1542,0.000534197,0.0371057,1508,-77.8885,247.2284,1601.986572,AS,yes,no,347.0
18732,38082,1543,0.00296794,0.0381796,1508,-77.8958,247.2194,1601.052246,AS,yes,no,347.0
18733,38082,1544,0.00358075,0.0364319,1508,-77.903,247.2103,1601.235474,AS,yes,no,347.0
18734,38082,1543,0.00121312,0.0260509,1508,-77.9115,247.1998,1602.342529,AS,yes,no,347.0
18735,38082,1542,0.000769092,0.0237394,1508,-77.9187,247.1907,1603.564209,AS,yes,no,347.0
18736,38082,1544,0.00203068,0.0219582,1507,-77.926,247.1817,1604.75769,AS,yes,no,347.0
18737,38082,1543,0.00318405,0.0398044,1507,-77.9332,247.1727,1605.734863,AS,yes,no,347.0
18738,38082,1544,0.00379191,0.0306144,1507,-77.9417,247.1621,1606.822876,AS,yes,no,347.0
18739,38082,1543,0.00259501,0.0807335,1507,-77.949,247.1531,1607.757202,AS,yes,no,347.0
18740,38082,1544,0.00249193,0.0749762,1507,-77.9562,247.1441,1608.0,AS,yes,no,347.0
18741,38082,1544,0.000657159,0.027006,1507,-77.9635,247.135,1609.522339,AS,yes,no,347.0
18742,38082,1546,0.00134743,0.0555368,1507,-77.9719,247.1245,1610.688354,AS,yes,no,347.0
18743,38082,1543,0.000537152,0.0555405,1507,-77.9792,247.1154,1610.582153,AS,yes,no,347.0
18744,38082,1542,0.00165651,0.0670142,1507,-77.9864,247.1064,1610.234131,AS,yes,no,347.0
18745,38082,1543,0.00143895,0.0640052,1507,-77.9937,247.0974,1610.0,AS,yes,no,347.0
18746,38082,1542,0.000763282,0.045371,1507,-78.0021,247.0868,1609.0,AS,yes,no,347.0
18747,38082,1544,0.000234975,0.0450814,1507,-78.0094,247.0778,1609.0,AS,yes,no,347.0
18748,38082,1542,0.000383381,0.0340582,1507,-78.0166,247.0687,1609.0,AS,yes,no,347.0
18749,38082,1543,0.000320133,0.0120191,1507,-78.0251,247.0582,1609.497803,AS,yes,no,347.0
18750,38082,1541,0.000246808,0.0189291,1507,-78.0323,247.0492,1610.373779,AS,yes,no,347.0
18751,38082,1541,0.000214732,0.00245033,1505,-78.0396,247.0401,1611.35376,AS,yes,no,347.0
18752,38082,1542,0.000385778,0.00210409,1506,-78.0468,247.0311,1612.483398,AS,yes,no,347.0
18753,38082,1544,0.000433931,0.0153319,1506,-78.0553,247.0206,1614.200562,AS,yes,no,347.0
18754,38082,1543,0.000545032,0.013269,1505,-78.0626,247.0115,1615.930176,AS,yes,no,347.0
18755,38082,1542,0.0014455,0.0223682,1505,-78.0698,247.0025,1617.40979,AS,yes,no,347.0
18756,38082,1541,0.00071187,0.0407967,1505,-78.0771,246.9934,1619.153687,AS,yes,no,347.0
18757,38082,1542,0.00111126,0.0394731,1505,-78.0855,246.9829,1620.0,AS,yes,no,347.0
18758,38082,1541,0.0012947,0.0348258,1505,-78.0928,246.9739,1620.529419,AS,yes,no,347.0
18759,38082,1543,0.000889435,0.0176267,1505,-78.1,246.9648,1620.973999,AS,yes,no,347.0
18760,38082,1540,0.00067788,0.0178831,1504,-78.1073,246.9558,1621.865356,AS,yes,no,347.0
18761,38082,1542,0.000709558,0.0104221,1503,-78.1157,246.9452,1623.278198,AS,yes,no,347.0
18762,38082,1540,0.00057822,0.00982818,1504,-78.123,246.9362,1624.354858,AS,yes,no,347.0
18763,38082,1541,0.000599237,0.0133841,1504,-78.1302,246.9272,1625.0,AS,yes,no,347.0
18764,38082,1539,0.00100248,0.0144407,1504,-78.1375,246.9181,1625.594238,AS,yes,no,347.0
18765,38082,1541,0.00151879,0.0298651,1504,-78.1459,246.9076,1627.960571,AS,yes,no,347.0
18766,38082,1543,0.000532957,0.0381067,1503,-78.1532,246.8986,1628.0,AS,yes,no,347.0
18767,38082,1540,0.00169411,0.0279519,1503,-78.1604,246.8895,1629.692993,AS,yes,no,347.0
18768,38082,1539,0.00260931,0.0365704,1503,-78.1689,246.879,1631.872681,AS,yes,no,347.0
18769,38082,1540,0.00227714,0.0537356,1502,-78.1762,246.8699,1633.543335,AS,yes,no,347.0
18770,38082,1539,0.00180649,0.0672408,1502,-78.1834,246.8609,1635.514404,AS,yes,no,347.0
18771,38082,1538,0.000673623,0.0394262,1502,-78.1907,246.8519,1637.694214,AS,yes,no,347.0
18772,38082,1537,0.000841914,0.0287848,1501,-78.1991,246.8413,1638.769409,AS,yes,no,347.0
18773,38082,1537,0.000355414,0.00667327,1501,-78.2064,246.8323,1639.703735,AS,yes,no,347.0
18774,38082,1537,0.000973937,0.00420781,1500,-78.2136,246.8233,1640.625366,AS,yes,no,347.0
18775,38082,1535,0.00394721,0.00719071,1500,-78.2293,246.8037,1644.199707,AS,yes,no,347.0
18776,38082,1537,0.00115801,0.0039052,1500,-78.2366,246.7946,1646.048584,AS,yes,no,347.0
18777,38082,1536,0.00264479,0.0240782,1499,-78.2438,246.7856,1648.303101,AS,yes,no,347.0
18778,38082,1536,0.00249287,0.0337748,1499,-78.2511,246.7766,1650.183472,AS,yes,no,347.0
18779,38082,1538,0.000892058,0.0260133,1499,-78.2595,246.766,1653.000854,AS,yes,no,347.0
18780,38082,1540,0.000245055,0.0373851,1500,-78.2813,246.7389,1656.709229,AS,yes,no,347.0
18781,38082,1537,0.000135217,0.00675045,1499,-78.2898,246.7284,1654.863892,AS,yes,no,347.0
18782,38082,1538,0.000298056,0.0218785,1500,-78.297,246.7193,1651.481689,AS,yes,no,347.0
18783,38082,1537,0.000674083,0.0337354,1501,-78.3043,246.7103,1649.736938,AS,yes,no,347.0
18784,38082,1539,0.000652511,0.0200515,1501,-78.3115,246.7013,1647.53125,AS,yes,no,347.0
18785,38082,1541,0.000322163,0.0208406,1501,-78.32,246.6907,1644.665405,AS,yes,no,347.0
18786,38082,1543,0.000527741,0.0198784,1501,-78.3272,246.6817,1641.444336,AS,yes,no,347.0
18787,38082,1544,0.00154995,0.0214139,1502,-78.3345,246.6726,1638.799561,AS,yes,no,347.0
18788,38082,1541,0.0004591,0.0146797,1502,-78.3429,246.6621,1636.462646,AS,yes,no,347.0
18789,38082,1540,0.000771996,0.0175245,1502,-78.3502,246.6531,1635.409058,AS,yes,no,347.0
18790,38082,1542,0.000357389,0.0260435,1502,-78.3574,246.644,1634.307007,AS,yes,no,347.0
18791,38082,1544,0.000322844,0.033441,1502,-78.3647,246.635,1635.023682,AS,yes,no,347.0
18792,38082,1546,0.0003919,0.0328134,1502,-78.3731,246.6244,1637.828125,AS,yes,no,347.0
18793,38082,1543,0.000333365,0.0208009,1501,-78.3804,246.6154,1639.925781,AS,yes,no,347.0
18794,38082,1540,0.000586273,0.0134395,1501,-78.3876,246.6061,1641.793701,AS,yes,no,347.0
18795,38082,1538,0.00116241,0.023098,1501,-78.3949,246.5963,1643.662476,AS,yes,no,347.0
18796,38082,1539,0.000291334,0.0267082,1500,-78.4033,246.5848,1645.843994,AS,yes,no,347.0
18797,38082,1541,0.000863353,0.0115498,1500,-78.4105,246.575,1646.341553,AS,yes,no,347.0
18798,38082,1538,0.00188735,0.00729674,1500,-78.4178,246.5652,1646.0,AS,yes,no,347.0
18799,38082,1540,0.00088807,0.0144637,1501,-78.425,246.5553,1645.425171,AS,yes,no,347.0
18800,38082,1541,0.000928499,0.0226878,1501,-78.4334,246.5438,1645.380859,AS,yes,no,347.0
18801,38082,1541,0.00138805,0.0913538,1502,-78.4407,246.534,1644.5625,AS,yes,no,347.0
18802,38082,1543,0.00025848,0.177658,1502,-78.4479,246.5242,1643.474731,AS,yes,no,347.0
18803,38082,1541,0.00154178,0.0440106,1502,-78.4551,246.5143,1643.463379,AS,yes,no,347.0
18804,38082,1538,0.00117311,0.0311074,1502,-78.4636,246.5029,1642.375366,AS,yes,no,347.0
18805,38082,1538,0.000306233,0.0333052,1502,-78.4708,246.493,1642.537109,AS,yes,no,347.0
18806,38082,1540,0.000261416,0.120839,1503,-78.478,246.4832,1642.532227,AS,yes,no,347.0
18807,38082,1542,0.000810737,0.0875106,1503,-78.4853,246.4734,1641.835938,AS,yes,no,347.0
18808,38082,1544,0.000601152,0.058575,1502,-78.4937,246.4619,1641.522705,AS,yes,no,347.0
18809,38082,1543,0.000760346,0.0702305,1502,-78.5009,246.4521,1641.398926,AS,yes,no,347.0
18810,38082,1545,0.000533045,0.0695047,1502,-78.5082,246.4422,1642.333374,AS,yes,no,347.0
18811,38082,1543,0.00103506,0.0474505,1502,-78.5166,246.4308,1644.408447,AS,yes,no,347.0
18812,38082,1545,0.000472536,0.0287676,1501,-78.5238,246.4209,1645.660156,AS,yes,no,347.0
18813,38082,1547,0.000188387,0.0257879,1501,-78.5311,246.4111,1648.095215,AS,yes,no,347.0
18814,38082,1544,0.000222664,0.0227736,1501,-78.5383,246.4013,1650.338745,AS,yes,no,347.0
18815,38082,1541,0.000458707,0.0242414,1500,-78.5467,246.3898,1651.337646,AS,yes,no,347.0
18816,38082,1539,0.000316269,0.0206884,1500,-78.554,246.38,1653.0,AS,yes,no,347.0
18817,38082,1541,0.00144308,0.0207756,1500,-78.5612,246.3701,1653.117188,AS,yes,no,347.0
18818,38082,1538,0.000443577,0.0459853,1500,-78.5684,246.3603,1654.1073,AS,yes,no,347.0
18819,38082,1540,0.00104823,0.0331033,1500,-78.5769,246.3488,1656.126709,AS,yes,no,347.0
18820,38082,1537,0.0010587,0.0256495,1499,-78.5841,246.339,1657.891479,AS,yes,no,347.0
18821,38082,1536,0.000665197,0.0188711,1499,-78.5913,246.3292,1660.939819,AS,yes,no,347.0
18822,38082,1538,0.00080082,0.0203363,1499,-78.5986,246.3193,1662.220703,AS,yes,no,347.0
18823,38082,1540,0.00109487,0.0228645,1499,-78.607,246.3079,1664.755005,AS,yes,no,347.0
18824,38082,1540,0.000887522,0.0250795,1499,-78.6142,246.298,1664.098999,AS,yes,no,347.0
18825,38082,1542,0.00039216,0.0504681,1499,-78.6215,246.2882,1663.46167,AS,yes,no,347.0
18826,38082,1540,0.000471607,0.0516054,1499,-78.6287,246.2784,1663.109009,AS,yes,no,347.0
18827,38082,1540,0.000574085,0.0552564,1500,-78.6371,246.2669,1663.0,AS,yes,no,347.0
18828,38082,1541,0.000645115,0.0982238,1500,-78.6444,246.257,1662.777222,AS,yes,no,347.0
18829,38082,1543,0.000395249,0.11097,1500,-78.6516,246.2472,1662.0,AS,yes,no,347.0
18830,38082,1544,0.000603127,0.078549,1500,-78.66,246.2357,1662.016968,AS,yes,no,347.0
18831,38082,1543,0.00088389,0.0542979,1499,-78.6673,246.2259,1663.697632,AS,yes,no,347.0
18832,38082,1541,0.00306776,0.0286717,1499,-78.6745,246.2161,1664.325562,AS,yes,no,347.0
18833,38082,1542,0.00136089,0.0186697,1499,-78.6817,246.2062,1664.635986,AS,yes,no,347.0
18834,38082,1557,0.000838651,0.0159317,1492,-79.1871,245.4832,1680.307861,AS,yes,yes,347.0
18835,38082,1557,0.00132379,0.0121945,1492,-79.1943,245.4724,1682.261353,AS,yes,yes,347.0
18836,38082,1559,0.000600709,0.0204747,1492,-79.2015,245.4617,1683.141235,AS,yes,yes,347.0
18837,38082,1558,0.00055761,0.0221572,1492,-79.2099,245.4491,1684.253174,AS,yes,yes,347.0
18838,38082,1560,0.000616735,0.0216632,1491,-79.2171,245.4384,1686.004883,AS,yes,yes,347.0
18839,38082,1558,0.000336019,0.0269789,1491,-79.2243,245.4276,1686.992188,AS,yes,yes,347.0
18840,38082,1560,0.00032608,0.027222,1491,-79.2315,245.4169,1687.750244,AS,yes,yes,347.0
18841,38082,1562,0.000396094,0.027877,1491,-79.24,245.4044,1689.0,AS,yes,yes,347.0
18842,38082,1564,0.000760648,0.0200516,1491,-79.2472,245.3936,1688.938354,AS,yes,yes,347.0
18843,38082,1566,0.000738282,0.0200768,1491,-79.2544,245.3829,1689.844849,AS,yes,yes,347.0
18844,38082,1566,0.000607001,0.0364247,1491,-79.2616,245.3721,1691.192139,AS,yes,yes,347.0
18845,38082,1563,0.000757831,0.0381462,1490,-79.27,245.3596,1692.686279,AS,yes,yes,347.0
18846,38082,1560,0.000549925,0.0183486,1490,-79.2772,245.3488,1692.763184,AS,yes,yes,347.0
18847,38082,1562,0.00152965,0.0229551,1490,-79.2844,245.3381,1694.30603,AS,yes,yes,347.0
18848,38082,1564,0.000484861,0.0124489,1489,-79.2916,245.3273,1695.212769,AS,yes,yes,347.0
18849,38082,1562,0.000434811,0.0192949,1490,-79.3,245.3148,1697.287842,AS,yes,yes,347.0
18850,38082,1564,0.000477284,0.0441858,1490,-79.3072,245.304,1698.0,AS,yes,yes,347.0
18851,38082,1565,0.00101703,0.0496529,1490,-79.3144,245.2933,1698.0,AS,yes,yes,347.0
18852,38082,1567,0.00139879,0.0185306,1489,-79.3229,245.2808,1698.612671,AS,yes,yes,347.0
18853,38082,1566,0.00144107,0.0113574,1489,-79.3301,245.27,1699.534302,AS,yes,yes,347.0
18854,38082,1567,0.00124374,0.0264668,1490,-79.3373,245.2593,1700.455811,AS,yes,yes,347.0
18855,38082,1566,0.00054495,0.0292266,1489,-79.3445,245.2485,1702.377441,AS,yes,yes,347.0
18856,38082,1563,0.000259619,0.0169005,1488,-79.3529,245.236,1703.452637,AS,yes,yes,347.0
18857,38082,1563,0.000264704,0.0199206,1489,-79.3601,245.2252,1703.748291,AS,yes,yes,347.0
18858,38082,1565,0.000339625,0.0234439,1488,-79.3673,245.2145,1706.104004,AS,yes,yes,347.0
18859,38082,1566,0.000510091,0.0117553,1488,-79.3745,245.2037,1707.217285,AS,yes,yes,347.0
18860,38082,1568,0.000636842,0.0271832,1488,-79.3829,245.1912,1708.29248,AS,yes,yes,347.0
18861,38082,1567,0.000836248,0.0208098,1488,-79.3901,245.1805,1709.490845,AS,yes,yes,347.0
18862,38082,1569,0.000499332,0.0263908,1488,-79.3974,245.1697,1711.148438,AS,yes,yes,347.0
18863,38082,1570,0.00112992,0.0130073,1488,-79.4046,245.159,1712.0,AS,yes,yes,347.0
18864,38082,1571,0.000288077,0.0264488,1488,-79.413,245.1464,1711.935425,AS,yes,yes,347.0
18865,38082,1573,0.000240589,0.028661,1488,-79.4202,245.1357,1711.759521,AS,yes,yes,347.0
18866,38082,1570,0.000481422,0.0229179,1488,-79.4274,245.1249,1712.002319,AS,yes,yes,347.0
18867,38082,1569,0.000657927,0.0304023,1487,-79.4346,245.1142,1712.909912,AS,yes,yes,347.0
18868,38082,1571,0.000351022,0.0160127,1487,-79.443,245.101,1713.985107,AS,yes,yes,347.0
18869,38082,1572,0.000205237,0.016654,1487,-79.4502,245.0892,1715.672607,AS,yes,yes,347.0
18870,38082,1570,0.000291292,0.0283773,1487,-79.4574,245.0774,1715.828247,AS,yes,yes,347.0
18871,38082,1567,0.000573355,0.0137743,1487,-79.4657,245.0637,1716.890625,AS,yes,yes,347.0
18872,38082,1569,0.00015327,0.0267245,1487,-79.4729,245.0519,1717.812256,AS,yes,yes,347.0
18873,38082,1567,0.000587312,0.0342202,1487,-79.4801,245.0401,1718.0,AS,yes,yes,347.0
18874,38082,1564,0.00083038,0.0280293,1487,-79.4873,245.0283,1718.367554,AS,yes,yes,347.0
18875,38082,1563,0.000341357,0.0103861,1487,-79.4957,245.0145,1718.730591,AS,yes,yes,347.0
18876,38082,1560,0.000187574,0.010625,1487,-79.5029,245.0027,1718.894043,AS,yes,yes,347.0
18877,38082,1562,0.000361059,0.00908867,1487,-79.51,244.9909,1719.439087,AS,yes,yes,347.0
18878,38082,1564,0.000327338,0.0250254,1486,-79.5172,244.9791,1718.517456,AS,yes,yes,347.0
18879,38082,1565,0.000324705,0.00889896,1486,-79.5256,244.9653,1720.740112,AS,yes,yes,347.0
18880,38082,1566,0.000255539,0.0162754,1487,-79.5328,244.9535,1722.344238,AS,yes,yes,347.0
18881,38082,1564,0.000171006,0.0170604,1487,-79.54,244.9417,1722.14209,AS,yes,yes,347.0
18882,38082,1562,0.000723249,0.0246994,1487,-79.5471,244.9299,1722.0,AS,yes,yes,347.0
18883,38082,1564,0.000646326,0.0149812,1486,-79.5555,244.9161,1722.922119,AS,yes,yes,347.0
18884,38082,1565,0.000253205,0.00932011,1486,-79.5627,244.9043,1723.0,AS,yes,yes,347.0
18885,38082,1566,0.000280212,0.0063524,1486,-79.5699,244.8925,1723.214966,AS,yes,yes,347.0
18886,38082,1563,9.53e-05,0.00603442,1488,-79.5771,244.8807,1722.560791,AS,yes,yes,347.0
18887,38082,1564,0.000152614,0.0237254,1487,-79.5855,244.867,1720.798706,AS,yes,yes,347.0
18888,38082,1561,0.000516242,0.0169347,1486,-79.5926,244.8552,1723.755005,AS,yes,yes,347.0
18889,38082,1562,0.000211058,0.0314907,1487,-79.5998,244.8434,1723.840088,AS,yes,yes,347.0
18890,38082,1561,0.000272262,0.036282,1487,-79.607,244.8316,1724.232666,AS,yes,yes,347.0
18891,38082,1563,8.28e-05,0.0439612,1487,-79.6154,244.8178,1723.94812,AS,yes,yes,347.0
18892,38082,1564,0.000204332,0.0254092,1487,-79.6226,244.806,1724.026611,AS,yes,yes,347.0
18893,38082,1563,0.000232229,0.00952495,1487,-79.6298,244.7942,1723.574829,AS,yes,yes,347.0
18894,38082,1565,0.000109009,0.0318124,1488,-79.6381,244.7804,1723.042603,AS,yes,yes,347.0
18895,38082,1562,0.000175442,0.0309858,1487,-79.6453,244.7686,1723.097046,AS,yes,yes,347.0
18896,38082,1564,0.000156266,0.0698437,1487,-79.6525,244.7568,1722.199463,AS,yes,yes,347.0
18897,38082,1565,0.000144656,0.0147871,1486,-79.6597,244.745,1722.722168,AS,yes,yes,347.0
18898,38082,1567,0.000277735,0.00613385,1483,-79.6681,244.7313,1723.797363,AS,yes,yes,347.0
18899,38082,1569,0.000243889,0.00756291,1484,-79.6752,244.7195,1726.763428,AS,yes,yes,347.0
18900,38082,1571,0.000207306,0.00332921,1483,-79.6824,244.7077,1730.107544,AS,yes,yes,347.0
18901,38082,1568,0.000274204,0.00765384,1483,-79.6896,244.6959,1733.49231,AS,yes,yes,347.0
18902,38082,1566,0.000699159,0.00308518,1482,-79.698,244.6821,1737.995728,AS,yes,yes,347.0
18903,38082,1565,0.000478473,0.00438426,1483,-79.7052,244.6703,1740.90564,AS,yes,yes,347.0
18904,38082,1563,0.000764415,0.00619417,1483,-79.7124,244.6585,1742.984619,AS,yes,yes,347.0
18905,38082,1562,0.00102107,0.0082942,1485,-79.7195,244.6467,1744.971802,AS,yes,yes,347.0
18906,38082,1561,0.00199564,0.0133128,1484,-79.7279,244.6329,1744.996826,AS,yes,yes,347.0
18907,38082,1562,0.000396628,0.0216411,1485,-79.7351,244.6211,1746.492065,AS,yes,yes,347.0
18908,38082,1561,0.000282472,0.0276375,1484,-79.7423,244.6093,1747.294678,AS,yes,yes,347.0
18909,38082,1563,0.000835472,0.0322655,1483,-79.7495,244.5975,1747.449829,AS,yes,yes,347.0
18910,38082,1563,0.000546649,0.0149932,1484,-79.7578,244.5838,1748.0,AS,yes,yes,347.0
18911,38082,1563,0.000917043,0.0307136,1484,-79.765,244.572,1748.972778,AS,yes,yes,347.0
18912,38082,1561,0.000467777,0.0208715,1483,-79.7722,244.5602,1749.17981,AS,yes,yes,347.0
18913,38082,1558,0.000872015,0.0202828,1484,-79.7806,244.5464,1750.805054,AS,yes,yes,347.0
